0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
57728168edc2cb3880f45bc4,Picasso's Chair,picasso-s-chair-1973,george-segal,Segal George,57726dabedc2cb3880b4d39f,1973.0,"['57726b51edc2cb3880ad7578', '57726b52edc2cb3880ad77d0', '57726b4eedc2cb3880ad6f00']",,,,['sculpture'],"['Environmental (Land) Art', 'Pop Art']",[],,,,[],[],,361,https://uploads3.wikiart.org/images/george-segal/picasso-s-chair-1973.jpg,490
577280d9edc2cb3880f284e2,"Relief Construction in White, Black and Maroon",relief-construction-in-white-black-and-maroon-1963,victor-pasmore,Pasmore Victor,57726da7edc2cb3880b4ce30,1963.0,"['57726b51edc2cb3880ad7520', '57726b4eedc2cb3880ad6f00', '57726bcdedc2cb3880ae7496']",,,,['sculpture'],['Constructivism'],['wood'],,,,"['Tate Modern, London, UK']","['Rectangle', 'Line', 'Material property']","The three-dimensional forms of this work project colour into the room, reflecting Pasmore’s long-running concern with the expansion of the forms of a picture into real space. To this end, the transparency of the perspex serves to create an ambiguity between the structure of the work of art and its surroundings. Holes in the top corners of the perspex plane and photographs reveal that this relief was originally intended to be suspended from the ceiling.",924,https://uploads8.wikiart.org/images/victor-pasmore/relief-construction-in-white-black-and-maroon-1963.jpg,870
5772804eedc2cb3880f0ae64,Seascape,seascape,bui-xuan-phai,Xuan Phai Bui,57726da5edc2cb3880b4c9a7,,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e98']",,,,['marina'],['Expressionism'],[],,,,[],"['Sky', 'Daytime', 'Sea', 'Ocean', 'Azure', 'Cloud']",,984,https://uploads1.wikiart.org/images/bui-xuan-phai/seascape.jpg,798
5772801fedc2cb3880f00eaa,Heart,heart,jean-david,David Jean,57726da4edc2cb3880b4c833,,"['57726b53edc2cb3880ad78b0', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Surrealism'],[],,,,[],['Organ'],,455,https://uploads4.wikiart.org/images/jean-david/heart.jpg,570
5772800aedc2cb3880efed95,Untitled,untitled-2012,paul-du-toit,du Toit Paul,57726da3edc2cb3880b4c770,2012.0,"['57726b52edc2cb3880ad77a0', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['Outsider art'],[],,,,[],['Head'],,725,https://uploads8.wikiart.org/images/paul-du-toit/untitled-2012(2).jpg,775
57727fabedc2cb3880eeb83a,Holes,holes-1953,shozo-shimamoto,Shimamoto Shozo,57726da1edc2cb3880b4c3be,1953.0,"['57726b51edc2cb3880ad74a8', '57726bccedc2cb3880ae726e', '57726b4eedc2cb3880ad6ff8', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Art Informel'],"['collage', 'panel']",,,,"['Tate Modern, London, UK']",[],"In a letter of 16 July 2002 to Tate, Shozo Shimamoto explained that he devised Holes, 1953, when he got hold of some silver paper and started ‘playing around with a hole punch’ in his studio in Nishinomiya City, Japan. At that time the artist was making other works with the same title (see, for instance, Holes, 1954, Tate T07897). To make this work, foil sweet wrappers were perforated with a hole punch and pasted on a sheet of plywood painted black; a wash of black ink was then thinly wiped over the surface.",938,https://uploads3.wikiart.org/images/shozo-shimamoto/holes-1953.jpg!HD.jpg,1200
57727e47edc2cb3880ea5d5a,Peter I,peter-i-1717,ivan-nikitin,Nikitin Ivan,57726d9aedc2cb3880b4b700,1717.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6ee0']",Russian Federation,,,['portrait'],['Baroque'],[],,,,[],"['male-portraits', 'famous-people', 'Peter-the-Great']",,590,https://uploads4.wikiart.org/images/ivan-nikitin/peter-i-1717.jpg,800
57727ddfedc2cb3880e913bd,The Nevka by the Elagin Island,the-nevka-by-the-elagin-island-1829,maxim-vorobiev,Vorobiev Maxim ,57726d99edc2cb3880b4b536,1829.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae7436', '57726b4eedc2cb3880ad7000']",,,,['landscape'],['Romanticism'],"['watercolor', 'paper']",,,,"['Hermitage Museum, Saint Petersburg, Russia']","['rivers-and-waterfalls', 'boats-and-ships', 'islands-and-bays', 'forests-and-trees', 'Boat', 'Bank', 'Waterway', 'Calm', 'Sailboat']",,724,https://uploads2.wikiart.org/images/maxim-vorobiev/the-nevka-by-the-elagin-island-1829.jpg,473
57727d4bedc2cb3880e7380e,The Cowherd,the-cowherd,william-shayer,Shayer William,57726d96edc2cb3880b4afcd,,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['genre painting'],['Romanticism'],"['oil', 'panel']",35.56,45.72,,['Private Collection'],"['animals', 'group-portraits', 'fields-and-plains', 'cows', 'forests-and-trees', 'Pasture', 'Bovine', 'Sky']",,631,https://uploads5.wikiart.org/images/william-shayer/the-cowherd.jpg,816
57727c1bedc2cb3880e3791c,Steamboat Travel on the Hudson River,steamboat-travel-on-the-hudson-river,pavel-svinyin,Svinyin Pavel ,57726d91edc2cb3880b4a75e,1812.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e88']",PhiladelphiaUnited States,,,['landscape'],['Romanticism'],[],24.9,36.2,,['Private Collection'],"['boats-and-ships', 'mountains', 'Boat', 'Vehicle', 'Watercraft', 'Ship']",,500,https://uploads2.wikiart.org/images/pavel-svinyin/steamboat-travel-on-the-hudson-river.jpg,343
577280f6edc2cb3880f305c7,Absinth Drinker,absinth-drinker-1898,laszlo-mednyanszky,Mednyanszky Laszlo,57726da8edc2cb3880b4cf35,1898.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Expressionism'],[],,,,[],[],,620,https://uploads0.wikiart.org/images/laszlo-mednyanszky/absinth-drinker-1898.jpg,836
577281a0edc2cb3880f506a5,Shaping of Black America,shaping-of-black-america,charles-wilbert-white,White Charles Wilbert,57726dacedc2cb3880b4d566,,"['57726b52edc2cb3880ad7870', '57726b4eedc2cb3880ad6f28']",,,,['symbolic painting'],['Social Realism'],[],,,,[],"['Statue', 'Muscle', 'Mythology']",,684,https://uploads7.wikiart.org/images/charles-wilbert-white/shaping-of-black-america.jpg,864
57727fbaedc2cb3880eecd83,The man with the cart,mo-z-vozom,ivan-grohar,Grohar Ivan,57726da1edc2cb3880b4c46b,,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Impressionism'],[],,,,[],['Vehicle'],,820,https://uploads1.wikiart.org/images/ivan-grohar/mo-z-vozom.jpg,580
57727de7edc2cb3880e91e56,Josephine and the Fortune Teller,josephine-and-the-fortune-teller,david-wilkie,Wilkie David ,57726d99edc2cb3880b4b57a,1837.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['genre painting'],['Romanticism'],"['oil', 'canvas']",158.0,211.0,,[],['group-portraits'],,800,https://uploads6.wikiart.org/images/david-wilkie/josephine-and-the-fortune-teller.jpg,1082
57727ce5edc2cb3880e5fb2d,At the beach,at-the-beach,pericles-pantazis,Pantazis Pericles,57726d94edc2cb3880b4ac52,,['57726b4eedc2cb3880ad6e58'],,,,['genre painting'],[],[],,,,[],"['Sky', 'Sea']",,530,https://uploads0.wikiart.org/images/p-ricl-s-pantazis/at-the-beach.jpg,348
5772806cedc2cb3880f131c6,Boys’ Art #19: Skagerrak,boys-art-19-skagerrak-2002,joyce-kozloff,Kozloff Joyce,57726da5edc2cb3880b4ca9d,2002.0,"['57726b51edc2cb3880ad74e0', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['Cartographic Art'],[],,,,[],"['Text', 'Line', 'Map']",,700,https://uploads1.wikiart.org/images/joyce-kozloff/boys-art-19-skagerrak-2002.jpg,466
57727fa8edc2cb3880eeb332,Bootless Boots,bootless-boots-1960,jo-baer,Baer Jo,57726da1edc2cb3880b4c377,1960.0,"['57726b52edc2cb3880ad77d0', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['Pop Art'],[],,,,[],"['Footwear', 'Boot', 'Shoe', 'Suede']",,262,https://uploads6.wikiart.org/images/jo-baer/bootless-boots-1960.jpg,420
57727fa5edc2cb3880eeaed0,Close to Trees,close-to-trees-2011,sam-gilliam,Gilliam Sam,57726da1edc2cb3880b4c362,2011.0,"['57726b51edc2cb3880ad7670', '57726b4eedc2cb3880ad6e78']",,,,['installation'],['Lyrical Abstraction'],[],,,,[],"['Tourist attraction', 'Museum', 'Exhibition', 'Floor']",,700,https://uploads1.wikiart.org/images/sam-gilliam/close-to-trees-2011.jpg,497
57727f93edc2cb3880ee3ace,Mourner,mourner,nicolae-tonitza,Tonitza Nicolae,57726da0edc2cb3880b4c2c1,,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Expressionism'],[],,,,[],"['Chin', 'Cheek', 'Forehead', 'Lady', 'Nose']",,376,https://uploads2.wikiart.org/images/nicolae-tonitza/mourner.jpg,599
5772821dedc2cb3880f6b6fd,Portrait of Tao Yuanming,portrait-of-tao-yuanming,chen-hongshou,Hongshou Chen,57726dafedc2cb3880b4db02,,"['57726b51edc2cb3880ad7610', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Ink and wash painting'],[],,,,[],[],,984,https://uploads8.wikiart.org/images/chen-hongshou/portrait-of-tao-yuanming.jpg,1024
57727e58edc2cb3880ea7704,St. Petersburg. View of the Peter and Paul Fortress.,st-petersburg-view-of-the-peter-and-paul-fortress-1727,alexey-zubov,Zubov Alexey,57726d9aedc2cb3880b4b780,1727.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e30', '57726bcdedc2cb3880ae72ae', '57726bceedc2cb3880ae752e', '57726b4eedc2cb3880ad7000']",Russian Federation,,,['cityscape'],['Baroque'],"['etching', 'chisel', 'paper']",,,,"['Hermitage Museum, Saint Petersburg, Russia']","['boats-and-ships', 'St.-Petersburg', 'Neva']",,747,https://uploads1.wikiart.org/images/alexey-zubov/st-petersburg-view-of-the-peter-and-paul-fortress-1727.jpg,564
57728220edc2cb3880f6b913,Wang Xizhi,wang-xizhi,qian-xuan,Xuan Qian,57726dafedc2cb3880b4db40,,['57726b51edc2cb3880ad7610'],,,,[],['Ink and wash painting'],[],,,,[],[],,768,https://uploads8.wikiart.org/images/qian-xuan/wang-xizhi.jpg,1023
577280f8edc2cb3880f3099b,Recanto de praia,recanto-de-praia,ant-nio-de-carvalho-da-silva-porto,da Silva Porto António de Carvalho,57726da8edc2cb3880b4cf4d,,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Impressionism'],[],,,,[],"['Rock', 'River']",,800,https://uploads3.wikiart.org/images/ant-nio-de-carvalho-da-silva-porto/recanto-de-praia.jpg,458
577280f7edc2cb3880f30729,In the Outskirt of the City,in-the-outskirt-of-the-city-1903,laszlo-mednyanszky,Mednyanszky Laszlo,57726da8edc2cb3880b4cf35,1903.0,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e38']",,,,['cloudscape'],['Impressionism'],[],,,,[],"['Sky', 'Brown', 'Atmosphere']",,859,https://uploads3.wikiart.org/images/laszlo-mednyanszky/in-the-outskirt-of-the-city-1903.jpg,586
5772803aedc2cb3880f08e65,Red House - Karlovo,red-house-karlovo-1932,nikola-tanev,Tanev Nikola,57726da4edc2cb3880b4c8a4,1932.0,"['57726b52edc2cb3880ad77e0', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Post-Impressionism'],[],,,,[],[],,750,https://uploads5.wikiart.org/images/nikola-tanev/red-house-karlovo-1932.jpg,600
57727d04edc2cb3880e67b3e,Port,port,periklis-vyzantios,Vyzantios  Periklis,57726d95edc2cb3880b4ad2c,,"['57726b52edc2cb3880ad77e0', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Post-Impressionism'],[],,,,[],"['Vehicle', 'Boat', 'Harbor', 'Watercraft', 'Galleon', 'Galiot', 'Fishing vessel']",,795,https://uploads2.wikiart.org/images/periklis-vyzantios/port.jpg,653
57728465edc2cb3880fdc983,Daybreak at Cassis,daybreak-at-cassis-1920,winston-churchill,Churchill Winston,57726dc4edc2cb3880b4fc88,1920.0,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e98']",,,,['marina'],['Impressionism'],[],,,,[],"['Sky', 'Cloud', 'Horizon']",,1500,https://uploads5.wikiart.org/images/winston-churchill/daybreak-at-cassis-1920(1).jpg,844
57728081edc2cb3880f151df,Tropical,tropical-1917,anita-malfatti,Malfatti Anita,57726da6edc2cb3880b4cb61,1917.0,"['57726b52edc2cb3880ad77e0', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Post-Impressionism'],[],,,,[],"['Plant', 'Fruit', 'Vegetable']",,506,https://uploads7.wikiart.org/images/anita-malfatti/tropical-1917.jpg,385
577281ffedc2cb3880f635b0,植物一,-1994-3,xu-hongming,Hongming Xu,57726daeedc2cb3880b4d921,1994.0,"['57726b51edc2cb3880ad7690', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Maximalism'],[],,,,[],"['Grass', 'Vegetation', 'Grassland', 'Ecoregion', 'Grass family', 'Field', 'Plain', 'Plant']",,998,https://uploads7.wikiart.org/images/xu-hongming/-1994-3.jpg,791
57728142edc2cb3880f3d0af,"""Untitled"" (Public Opinion)",untitled-public-opinion-1991,felix-gonzalez-torres,Gonzalez-Torres Felix,57726daaedc2cb3880b4d304,1991.0,"['57726b51edc2cb3880ad7508', '57726b4eedc2cb3880ad6e78']",,,,['installation'],['Conceptual Art'],[],,,,"['Solomon R. Guggenheim Museum, New York City, NY, US']",[],"""Untitled"" (Public Opinion), a 700-pound spill of black-rod licorice pieces, displayable as either a corner piece or a carpet, is a dark, aggressive work. The missilelike shape of the candy and its brooding, almost sinister, appearance alludes to our culture’s pervasive militaristic outlook and hostile hegemonic stance. As an artwork produced in a conservative political climate, the sculpture also refers to the still pervasive censorship in America and suggests that public opinion is not as informed as it once was. (Nancy Spector)",490,https://uploads2.wikiart.org/images/felix-gonzalez-torres/untitled-public-opinion-1991.jpg,415
57728129edc2cb3880f3a6a3,A Virgem entrega o Menino Jesus a Santo Antônio de Pádua (detail),a-virgem-entrega-o-menino-jesus-a-santo-ant-nio-de-p-dua-detail-1810,mestre-ata-de,Mestre Ataíde,57726da9edc2cb3880b4d139,1810.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6ef8']",,,,['religious painting'],['Baroque'],[],,,,[],[],,800,https://uploads7.wikiart.org/images/mestre-ataide/a-virgem-entrega-o-menino-jesus-a-santo-ant-nio-de-p-dua-detail-1810.jpg,430
57728039edc2cb3880f08ca3,L'Apôtre,l-ap-tre-1966,jean-paul-lemieux,Lemieux Jean Paul,57726da4edc2cb3880b4c88c,1966.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Expressionism'],[],,,,[],[],,408,https://uploads1.wikiart.org/images/jean-paul-lemieux/l-ap-tre-1966.jpg,550
57727f6fedc2cb3880ee0178,Untitled (Moveable Magnetic Photographic Points on Metallic Disc),untitled-moveable-magnetic-photographic-points-on-metallic-disc,li-yuan-chia,Yuan-chia Li,57726d9fedc2cb3880b4bf46,,"['57726b51edc2cb3880ad7640', '57726b4eedc2cb3880ad6e78', '57726bcdedc2cb3880ae749e']",,,,['installation'],['Kinetic Art'],['metal'],,,,[],[],,512,https://uploads1.wikiart.org/images/li-yuan-chia/untitled-moveable-magnetic-photographic-points-on-metallic-disc.jpg,626
577280fbedc2cb3880f30daf,Early New York Subway Wall,early-new-york-subway-wall-1969,burhan-dogancay,Dogancay Burhan,57726da8edc2cb3880b4cf7d,1969.0,"['57726b52edc2cb3880ad7898', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['Street art'],[],,,,[],['Tile'],,469,https://uploads8.wikiart.org/images/burhan-dogancay/early-new-york-subway-wall-1969.jpg,480
577280cbedc2cb3880f26e65,The Winged from Șona,the-winged-from-ona-2006,stefan-caltia,Caltia Stefan,57726da7edc2cb3880b4cd75,2006.0,"['57726b51edc2cb3880ad7678', '57726b4eedc2cb3880ad6f20']",,,,['still life'],['Magic Realism'],[],,,,[],[],,668,https://uploads8.wikiart.org/images/stefan-caltia/the-winged-from-ona-2006.jpg,667
57727fa5edc2cb3880eeae80,A Spring Thaw,a-spring-thaw,sam-gilliam,Gilliam Sam,57726da1edc2cb3880b4c362,,"['57726b51edc2cb3880ad7670', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Lyrical Abstraction'],[],,,,[],['Orange'],,810,https://uploads4.wikiart.org/images/sam-gilliam/a-spring-thaw.jpg,806
57727d04edc2cb3880e67afe,Self-Portrait,self-portrait-1971,periklis-vyzantios,Vyzantios  Periklis,57726d95edc2cb3880b4ad2c,1971.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6f08']",,,,['self-portrait'],['Expressionism'],[],,,,[],"['Sketch', 'Human']",,468,https://uploads7.wikiart.org/images/periklis-vyzantios/self-portrait-1971.jpg,653
5772824eedc2cb3880f75897,Lady Ursula Kneeling before Pompdebile (from The Knave of Hearts),lady-ursula-kneeling-before-pompdebile-from-the-knave-of-hearts-1924,maxfield-parrish,Parrish Maxfield,57726db2edc2cb3880b4df2f,1925.0,"['57726b52edc2cb3880ad7830', '57726b4eedc2cb3880ad6e70']",,,"{'id': '5a8fd037edc2c9c170100000', 'title': 'The Knave of Hearts'}",['illustration'],['Regionalism'],[],,,,[],[],,644,https://uploads1.wikiart.org/images/maxfield-parrish/lady-ursula-kneeling-before-pompdebile-from-the-knave-of-hearts-1924.jpg,800
5772816aedc2cb3880f45e4e,English Partridge In Flight,english-partridge-in-flight-1898,archibald-thorburn,Thorburn Archibald,57726dabedc2cb3880b4d3c3,1898.0,"['57726b52edc2cb3880ad76e8', '57726b4eedc2cb3880ad6f58', '57726bcdedc2cb3880ae7436']",,,,['wildlife painting'],['Naturalism'],['watercolor'],52.0,36.5,,['Private Collection'],"['birds', 'Bird', 'Bird of prey']",,1000,https://uploads3.wikiart.org/images/archibald-thorburn/english-partridge-in-flight-1898.jpg,693
5772810eedc2cb3880f328a5,Batalha de Guararapes,batalha-de-guararapes-1879,victor-meirelles,Meirelles Victor,57726da9edc2cb3880b4d081,1879.0,"['57726b52edc2cb3880ad7850', '57726b4dedc2cb3880ad6e00']",,,,['battle painting'],['Romanticism'],[],,,,[],"['Rebellion', 'Battle', 'Strategy video game', 'Conquistador']",,800,https://uploads4.wikiart.org/images/victor-meirelles/batalha-de-guararapes-1879.jpg,422
57728100edc2cb3880f31607,"Spring, Caribou Country",spring-caribou-country-1949,a-y-jackson,Jackson A.Y.,57726da8edc2cb3880b4cfd9,1949.0,"['57726b51edc2cb3880ad74b0', '57726b53edc2cb3880ad78b8', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],"['Art Nouveau (Modern)', 'Symbolism']",[],,,,[],['Natural landscape'],,540,https://uploads0.wikiart.org/images/a-y-jackson/spring-caribou-country-1949.jpg,411
57728091edc2cb3880f1c1a9,Bread,bread-1976,horia-bernea,Bernea Horia,57726da6edc2cb3880b4cba9,1976.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6f20']",,,,['still life'],['Expressionism'],[],,,,[],[],,800,https://uploads2.wikiart.org/images/horia-bernea/bread-1976.jpg,606
57727f7cedc2cb3880ee1522,Is Your Life Sweet?,is-your-life-sweet-1996,lygia-pape,Pape Lygia,57726d9fedc2cb3880b4c08e,1996.0,"['57726b51edc2cb3880ad7508', '57726b4eedc2cb3880ad6e78']",,,,['installation'],['Conceptual Art'],[],,,,[],"['Brown', 'Font', 'Text', 'Fur', 'Pattern', 'Textile']",,610,https://uploads4.wikiart.org/images/lygia-pape/is-your-life-sweet-1996.jpg,454
57728204edc2cb3880f63dfc,Bahram Gur and the Dragon,bahram-gur-and-the-dragon-1336,ahmad-musa,Musa Ahmad,57726daeedc2cb3880b4d9a1,1336.0,"['57726b51edc2cb3880ad75f8', '57726b4eedc2cb3880ad6ea0']",,,,['miniature'],['Ilkhanid'],[],,,,[],['Organism'],,402,https://uploads2.wikiart.org/images/ahmad-musa/bahram-gur-and-the-dragon-1336.jpg,600
57728272edc2cb3880f791be,Diana Surprised,diana-surprised-1879,jules-joseph-lefebvre,Lefebvre Jules Joseph,57726db3edc2cb3880b4e144,1879.0,"['57726b51edc2cb3880ad7470', '57726b4eedc2cb3880ad6eb0']",,,,['mythological painting'],['Academicism'],[],,,,[],"['female-nude', 'Mythology', 'Human']",,720,https://uploads3.wikiart.org/images/jules-joseph-lefebvre/diana-surprised-1879.jpg,525
5772810dedc2cb3880f32885,A passagem de Humaitá,a-passagem-de-humait-1886,victor-meirelles,Meirelles Victor,57726da9edc2cb3880b4d081,1886.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e98']",,,,['marina'],['Romanticism'],[],,,,[],"['Sky', 'Atmospheric phenomenon', 'Atmosphere']",,800,https://uploads3.wikiart.org/images/victor-meirelles/a-passagem-de-humait-1886.jpg,545
57727f1eedc2cb3880ecf241,Labyrinth 2,labyrinth-2-2000,silviu-oravitzan,Oravitzan Silviu,57726d9cedc2cb3880b4bb7e,2000.0,"['57726b53edc2cb3880ad7960', '57726bcdedc2cb3880ae72c6', '57726b4eedc2cb3880ad7000', '5804eadaedc2ce45b4e01a76']",LugojRomania,,,['abstract'],['Neo-Orthodoxism'],"['gouache', 'paper']",,,,[],['Brown'],,350,https://uploads3.wikiart.org/images/silviu-oravitzan/labyrinth-2-2000.jpg,487
57728578edc2cb38800115fc,Romeo and Juliet,romeo-and-juliet-1884,frank-dicksee,Dicksee Frank,57726dcfedc2cb3880b50d53,1884.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e90']",,,,['literary painting'],['Romanticism'],[],,,,[],['Religious item'],,804,https://uploads3.wikiart.org/images/frank-dicksee/romeo-and-juliet-1884.jpg!HD.jpg,1200
5772809cedc2cb3880f1cdc4,17. 3. 69,17-3-69-1969,john-hoyland,Hoyland John,57726da6edc2cb3880b4cbf4,1969.0,"['57726b51edc2cb3880ad7500', '57726bccedc2cb3880ae722e', '57726b4eedc2cb3880ad6f70', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Color Field Painting'],"['acrylic', 'canvas']",,,,"['Tate Britain, London, UK']","['Orange', 'Rectangle']","Hoyland has been making large abstract paintings since he graduated from the Royal Academy Schools, London in 1960. Such early paintings as April 1961, made using the traditional materials of oil on canvas, consist of fine coloured lines against a monotone ground and deal with optical issues. In 1963 Hoyland abandoned oil for acrylic and began painting on cotton duck as well as canvas. He had been deeply influenced by the American Abstract Expressionists. At first he identified more closely with the non-gestural artists in this school, Rothko, Newman and Ad Reinhardt, all of whom insisted on grand scale and the elimination of figurative references. He shared with Newman an interest in colour for its emotive force, but was experimenting to find a different framework within which to do this. As he later commented: ‘what my work has always been about from day one ... formal problems, but only as a vehicle for emotions’ (quoted in Moorhouse, p.14). He was also impressed by an exhibition of the abstract ‘pop’ sculptures of Anthony Caro (born 1924) at the Whitechapel Gallery, London in 1963 and shared with the sculptor the desire to create a new abstract language in his medium. The formal problems he concentrated on stem from the same issues traditional to figurative painting – composition, drawing, space, colour and technique. Colour and space were to take precedence in Hoyland’s work; he rejected the modernist insistence on the flat reality of the picture plane and used colour to create a sense of virtual illusory space. He has explained: ""Colour is used instinctively, not intellectually. But once an instinctive choice is made, the colour tends to be played through as a long sequence. Where to put colour is the crucial question and decision, and always the problem ... if you have a rectangle it is interesting to add to it, to enrich and complicate the area by giving an independent life to shapes inside it and not allow them to be endlessly restricted by their unification with the over-all picture plane.""    (Quoted in John Hoyland: Paintings 1960-67, p.14.)

17.3.69, like the majority of Hoyland’s works of the 1960s, is a large horizontal painting. He always paints the canvas on the wall (rather than the floor), occasionally rotating it to allow the paint to flow vertically towards the top. From 1964 until the end of the decade, red and green predominated as the background colour. 17.3.69 is dominated by two large blocks of monotone red. They are set into narrow margins of uneven green, yellow and brown. The brown forms a wider band along the top of the painting, extending approximately a quarter of the way down. During the mid 1960s Hoyland developed a method of applying thin washes of paint to the canvas which resulted in some areas appearing watery and translucent. These are typically combined with rectangles, squares or strips of colour applied as a creamy, smooth skin of paint resting on top of the thinner paint. The two blocks of red in 17.3.69 are areas of dense paint, sitting on top of the more watery background colours. They reach the same height as each other but the block on the left extends slightly lower, or closer to the bottom edge of the painting, than the block on the right which is wider. This inequality and the balancing of green along the left side and the bottom right create a strong visual dynamic which draws the eye around the painting. The work’s large scale enhances the sense of enveloping space, created by the watery areas of brown filled with the quasi-sculptural blocks of red colour.

The painting’s title, 17.3.69, refers to the date on which it was completed. The use of a date as title has diaristic resonances, suggesting an element of personal expression at odds with the numerical code and the controlled, abstract composition. 25.4.69 (Tate T01129) is a large vertical painting made, as its title indicates, the following month. (Elizabeth Manchester)",1176,https://uploads4.wikiart.org/images/john-hoyland/17-3-69-1969.jpg,630
57727f79edc2cb3880ee0f61,"""Cool"" Series No. 26 (First Love)",cool-series-no-26-first-love-1963,perle-fine,Fine Perle,57726d9fedc2cb3880b4c01a,1963.0,"['57726b51edc2cb3880ad7500', '5804eadaedc2ce45b4e01a76']",,,"{'id': '57726d9fedc2cb3880b4c01e', 'title': '""Cool"" Series'}",['abstract'],['Color Field Painting'],[],,,,[],"['Rectangle', 'Picture frame']",,648,https://uploads5.wikiart.org/images/perle-fine/cool-series-no-26-first-love-1963.jpg,514
5772842eedc2cb3880fd206d,A View from Dosseringen near the Sortedam Lake Looking towards the Suburb Nørrebro outside Copenhagen,a-view-from-dosseringen-near-the-sortedam-lake-looking-towards-the-suburb-n-rrebro-outside-1838,christen-kobke,Kobke Christen,57726dc1edc2cb3880b4f8c4,1838.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['genre painting'],['Romanticism'],"['oil', 'canvas']",,,,"['National Gallery of Denmark (Statens Museum for Kunst), Copenhagen, Denmark']","['Flag', 'Water', 'Sky', 'River', 'Boat', 'mother-and-child']",,1280,https://uploads8.wikiart.org/images/christen-kobke/a-view-from-dosseringen-near-the-sortedam-lake-looking-towards-the-suburb-n-rrebro-outside-1838.jpg,930
57728376edc2cb3880fab1b0,Nana-Female Nude,nana-female-nude-1911,lovis-corinth,Corinth Lovis,57726dbaedc2cb3880b4ed1b,1911.0,"['57726b51edc2cb3880ad7588', '57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6eb8']",,,,['nude painting (nu)'],"['Expressionism', 'Impressionism']",[],,,,[],"['female-nude', 'Mythology', 'Human']",,383,https://uploads5.wikiart.org/images/lovis-corinth/nana-female-nude-1911.jpg,515
57728232edc2cb3880f6d865,The Counting Lesson,the-counting-lesson-1938,albert-huie,Huie Albert,57726db1edc2cb3880b4dd80,1938.0,"['57726b52edc2cb3880ad77e0', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Post-Impressionism'],[],,,,[],['Lady'],,451,https://uploads6.wikiart.org/images/albert-huie/the-counting-lesson-1938.jpg,556
57728162edc2cb3880f45285,Harvest,harvest-1882,volodymyr-orlovsky,Orlovsky Volodymyr,57726dabedc2cb3880b4d389,1882.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Realism'],[],,,,[],"['fields-and-plains', 'harvesting', 'Harvest', 'Grass family', 'Grass', 'Grassland', 'Prairie']",,624,https://uploads4.wikiart.org/images/volodymyr-orlovsky/harvest-1882(1).jpg,391
